  0.246882796      0.498753130      0.210289985     -0.713724852     -0.844881892      0.113642760    
  0.249376565      0.498753130      0.210187912     -0.713262200     -0.845027328      0.113565773    
  0.251870334      0.498753130      0.210087016     -0.712801933     -0.845174670      0.113489680    
  0.254364103      0.498753130      0.209987327     -0.712344229     -0.845323980      0.113414593    
  0.256857872      0.498753130      0.209888965     -0.711889267     -0.845474839      0.113340512    
  0.259351641      0.498753130      0.209791899     -0.711437225     -0.845627606      0.113267489    
  0.261845410      0.498753130      0.209696159     -0.710988224     -0.845781863      0.113195576    
  0.264339149      0.498753130      0.209601715     -0.710542202     -0.845937729      0.113124721    
  0.266832918      0.498753130      0.209508583     -0.710099101     -0.846095145      0.113054983    
  0.269326687      0.498753130      0.209416687     -0.709658921     -0.846254349      0.112986363    
  0.271820456      0.498753130      0.209325969     -0.709221601     -0.846415162      0.112918861    
  0.274314225      0.498753130      0.209236294     -0.708786964     -0.846577942      0.112852447    
  0.276807994      0.498753130      0.209147528     -0.708354950     -0.846742928      0.112787098    
  0.279301763      0.498753130      0.209059551     -0.707925260     -0.846910477      0.112722829    
  0.281795532      0.498753130      0.208972201     -0.707497954     -0.847080827      0.112659648    
  0.284289300      0.498753130      0.208885193     -0.707072675     -0.847254634      0.112597503    
  0.286783040      0.498753130      0.208798289     -0.706649303     -0.847432494      0.112536408    
  0.289276809      0.498753130      0.208711132     -0.706227720     -0.847615421      0.112476304    
  0.291770577      0.498753130      0.208623409     -0.705807567     -0.847804129      0.112417236    
  0.294264346      0.498753130      0.208534673     -0.705388844     -0.847999573      0.112359151    
  0.296758115      0.498753130      0.208444446     -0.704971254     -0.848203123      0.112302035    
  0.299251884      0.498753130      0.208352223     -0.704554558     -0.848416030      0.112245888    
  0.301745653      0.498753130      0.208257452     -0.704138339     -0.848639786      0.112190709    
  0.304239422      0.498753130      0.208159506     -0.703722775     -0.848876119      0.112136476    
  0.306733191      0.498753130      0.208057821     -0.703307390     -0.849126518      0.112083167    
  0.309226930      0.498753130      0.207951710     -0.702891946     -0.849392593      0.112030819    
  0.311720699      0.498753130      0.207840562     -0.702476203     -0.849676251      0.111979358    
  0.314214468      0.498753130      0.207723767     -0.702060163     -0.849979043      0.111928806    
  0.316708237      0.498753130      0.207600817     -0.701643229     -0.850302398      0.111879155    
  0.319202006      0.498753130      0.207471266     -0.701225400     -0.850647509      0.111830369    
  0.321695775      0.498753130      0.207334816     -0.700806201     -0.851015329      0.111782476    
  0.324189544      0.498753130      0.207191274     -0.700385749     -0.851406515      0.111735478    
  0.326683313      0.498753130      0.207040682     -0.699963450     -0.851820946      0.111689337    
  0.329177082      0.498753130      0.206883237     -0.699539423     -0.852258325      0.111644045    
  0.331670821      0.498753130      0.206719354     -0.699113488     -0.852717519      0.111599632    
  0.334164590      0.498753130      0.206549719     -0.698685288     -0.853196800      0.111556023    
  0.336658359      0.498753130      0.206375256     -0.698254883     -0.853694022      0.111513264    
  0.339152128      0.498753130      0.206197143     -0.697822034     -0.854205966      0.111471325    
  0.341645896      0.498753130      0.206016719     -0.697386980     -0.854729176      0.111430213    
  0.344139665      0.498753130      0.205835536     -0.696949482     -0.855259717      0.111389905    
  0.346633434      0.498753130      0.205655381     -0.696509421     -0.855792820      0.111350432    
  0.349127203      0.498753130      0.205478042     -0.696067154     -0.856323838      0.111311719    
  0.351620972      0.498753130      0.205305427     -0.695622623     -0.856847525      0.111273833    
  0.354114711      0.498753130      0.205139413     -0.695175886     -0.857359052      0.111236684    
  0.356608480      0.498753130      0.204981849     -0.694727182     -0.857853532      0.111200340    
  0.359102249      0.498753130      0.204834417     -0.694276571     -0.858326256      0.111164764    
  0.361596018      0.498753130      0.204698667     -0.693824232     -0.858773410      0.111129954    
  0.364089787      0.498753130      0.204575896     -0.693370283     -0.859191239      0.111095913    
  0.366583556      0.498753130      0.204467148     -0.692915022     -0.859577179      0.111062638    
  0.369077325      0.498753130      0.204373136     -0.692458570     -0.859929502      0.111030109    
  0.371571094      0.498753130      0.204294279     -0.692001164     -0.860246897      0.110998340    
  0.374064863      0.498753130      0.204230696     -0.691542804     -0.860529542      0.110967331    
  0.376558602      0.498753130      0.204182148     -0.691083670     -0.860778093      0.110937066    
  0.379052371      0.498753130      0.204148084     -0.690624118     -0.860994160      0.110907525    
  0.381546140      0.498753130      0.204127789     -0.690164030     -0.861180067      0.110878758    
  0.384039909      0.498753130      0.204120234     -0.689703524     -0.861338913      0.110850736    
  0.386533678      0.498753130      0.204124227     -0.689242780     -0.861473978      0.110823445    
  0.389027447      0.498753130      0.204138473     -0.688781679     -0.861588895      0.110796899    
  0.391521215      0.498753130      0.204161555     -0.688320398     -0.861688137      0.110771105    
  0.394014984      0.498753130      0.204192013     -0.687858939     -0.861775517      0.110746033    
  0.396508753      0.498753130      0.204228461     -0.687397301     -0.861855090      0.110721678    
  0.399002492      0.498753130      0.204269513     -0.686935604     -0.861930668      0.110698074    
  0.401496261      0.498753130      0.204313889     -0.686473548     -0.862005889      0.110675208    
  0.403990030      0.498753130      0.204360366     -0.686011314     -0.862084091      0.110653035    
  0.406483799      0.498753130      0.204407930     -0.685548782     -0.862168014      0.110631570    
  0.408977568      0.498753130      0.204455689     -0.685085654     -0.862260103      0.110610835    
  0.411471337      0.498753130      0.204502836     -0.684622347     -0.862362564      0.110590786    
  0.413965106      0.498753130      0.204548776     -0.684158564     -0.862476707      0.110571392    
  0.416458875      0.498753130      0.204592988     -0.683694303     -0.862603962      0.110552683    
  0.418952644      0.498753130      0.204635143     -0.683229446     -0.862744987      0.110534616    
  0.421446413      0.498753130      0.204675004     -0.682763994     -0.862900317      0.110517159    
  0.423940152      0.498753130      0.204712406     -0.682298064     -0.863070071      0.110500328    
  0.426433921      0.498753130      0.204747215     -0.681831598     -0.863254368      0.110484011    
  0.428927690      0.498753130      0.204779506     -0.681364477     -0.863452852      0.110468283    
  0.431421459      0.498753130      0.204809278     -0.680896878     -0.863665044      0.110453039    
  0.433915228      0.498753130      0.204836622     -0.680428863     -0.863890707      0.110438272    
  0.436408997      0.498753130      0.204861596     -0.679960549     -0.864129186      0.110423893    
  0.438902766      0.498753130      0.204884335     -0.679491937     -0.864379764      0.110409886    
  0.441396534      0.498753130      0.204904929     -0.679023325     -0.864641964      0.110396214    
  0.443890303      0.498753130      0.204923481     -0.678554893     -0.864915192      0.110382728    
  0.446384043      0.498753130      0.204940096     -0.678086817     -0.865198731      0.110369496    
  0.448877811      0.498753130      0.204954863     -0.677619278     -0.865492046      0.110356361    
  0.451371580      0.498753130      0.204967827     -0.677152514     -0.865794897      0.110343263    
